Timestamp,Soil_Moisture_Smart,Soil_Moisture_Dumb,Event_Log,Water_Event_Reason,Water_Used_L
2025-12-28 17:08:02,53.47,0,Routine Check,,
2025-12-28 17:08:02,52.11,0,Routine Check,,
2025-12-28 17:08:03,48.9,0,Routine Check,,
2025-12-28 17:08:03,44.23,0,Routine Check,,
2025-12-28 17:08:06,39.43,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:08:06,88.4,0,Routine Check,,
2025-12-28 17:08:07,87.25,0,Routine Check,,
2025-12-28 17:08:07,83.75,0,Routine Check,,
2025-12-28 17:08:08,82.46,0,Routine Check,,
2025-12-28 17:08:08,81.71,0,Routine Check,,
2025-12-28 17:08:09,78.84,0,Routine Check,,
2025-12-28 17:08:09,75.94,0,Routine Check,,
2025-12-28 17:08:10,72.47,0,Routine Check,,
2025-12-28 17:08:10,71.95,0,Routine Check,,
2025-12-28 17:08:11,69.68,0,Routine Check,,
2025-12-28 17:08:11,68.69,0,Routine Check,,
2025-12-28 17:08:12,67.95,0,Routine Check,,
2025-12-28 17:08:12,66.31,0,Routine Check,,
2025-12-28 17:08:13,63.69,0,Routine Check,,
2025-12-28 17:08:13,58.8,0,Routine Check,,
2025-12-28 17:08:14,55.15,0,Routine Check,,
2025-12-28 17:08:14,53.27,0,Routine Check,,
2025-12-28 17:08:15,48.67,0,Routine Check,,
2025-12-28 17:08:17,46.64,0,WATER_DUMB_EVENT,48 hours passed on dumb,1.0
2025-12-28 17:08:18,43.63,88.18,Routine Check,,
2025-12-28 17:08:18,42.73,88.04,Routine Check,,
2025-12-28 17:08:19,40.82,83.98,Routine Check,,
2025-12-28 17:08:21,37.15,80.41,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:08:22,87.99,78.04,Routine Check,,
2025-12-28 17:08:22,85.73,74.37,Routine Check,,
2025-12-28 17:08:23,83.29,72.38,Routine Check,,
2025-12-28 17:08:23,78.42,68.39,Routine Check,,
2025-12-28 17:08:24,77.11,64.33,Routine Check,,
2025-12-28 17:08:24,74.92,60.54,Routine Check,,
2025-12-28 17:08:25,70.59,57.67,Routine Check,,
2025-12-28 17:08:25,68.22,56.26,Routine Check,,
2025-12-28 17:08:26,63.89,55.59,Routine Check,,
2025-12-28 17:08:26,59.59,53.38,Routine Check,,
2025-12-28 17:08:27,55.16,50.41,Routine Check,,
2025-12-28 17:08:27,54.69,49.49,Routine Check,,
2025-12-28 17:08:28,52.32,47.57,Routine Check,,
2025-12-28 17:08:28,47.56,46.46,Routine Check,,
2025-12-28 17:08:29,43.08,42.53,Routine Check,,
2025-12-28 17:08:31,38.44,42.16,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:08:32,89.04,39.34,Routine Check,,
2025-12-28 17:08:32,86.42,35.86,Routine Check,,
2025-12-28 17:08:33,85.17,35.38,Routine Check,,
2025-12-28 17:08:33,84.99,34.74,Routine Check,,
2025-12-28 17:08:34,81.57,33.8,Routine Check,,
2025-12-28 17:08:34,80.17,33.39,Routine Check,,
2025-12-28 17:08:35,76.61,33.1,Routine Check,,
2025-12-28 17:08:35,74.55,30.42,Routine Check,,
2025-12-28 17:08:36,72.62,27.44,Routine Check,,
2025-12-28 17:08:36,70.72,26.66,Routine Check,,
2025-12-28 17:08:37,67.5,25.55,Routine Check,,
2025-12-28 17:08:37,66.12,21.9,Routine Check,,
2025-12-28 17:08:38,63.66,21.34,Routine Check,,
2025-12-28 17:08:38,58.99,18.14,Routine Check,,
2025-12-28 17:08:39,58.52,14.27,Routine Check,,
2025-12-28 17:08:39,54.31,13.51,Routine Check,,
2025-12-28 17:08:40,53.18,12.85,Routine Check,,
2025-12-28 17:08:40,48.75,8.27,Routine Check,,
2025-12-28 17:08:41,48.22,6.26,Routine Check,,
2025-12-28 17:08:41,47.49,1.76,Routine Check,,
2025-12-28 17:08:42,43.49,0,Routine Check,,
2025-12-28 17:08:42,42.35,0,Routine Check,,
2025-12-28 17:08:43,42.03,0,Routine Check,,
2025-12-28 17:08:43,41.31,0,Routine Check,,
2025-12-28 17:08:46,39.49,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:08:46,85.19,0,Routine Check,,
2025-12-28 17:08:47,80.75,0,Routine Check,,
2025-12-28 17:08:47,77.47,0,Routine Check,,
2025-12-28 17:08:48,76.84,0,Routine Check,,
2025-12-28 17:08:48,76.46,0,Routine Check,,
2025-12-28 17:08:49,74.5,0,Routine Check,,
2025-12-28 17:08:49,70.8,0,Routine Check,,
2025-12-28 17:08:50,65.86,0,Routine Check,,
2025-12-28 17:08:50,62.56,0,Routine Check,,
2025-12-28 17:08:51,59.78,0,Routine Check,,
2025-12-28 17:08:51,55.87,0,Routine Check,,
2025-12-28 17:08:52,53.25,0,Routine Check,,
2025-12-28 17:08:52,49.09,0,Routine Check,,
2025-12-28 17:08:53,44.68,0,Routine Check,,
2025-12-28 17:08:53,42.29,0,Routine Check,,
2025-12-28 17:08:54,41.76,0,Routine Check,,
2025-12-28 17:08:56,38.07,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:08:57,85.6,0,Routine Check,,
2025-12-28 17:08:57,83.98,0,Routine Check,,
2025-12-28 17:08:58,79.66,0,Routine Check,,
2025-12-28 17:08:58,78.8,0,Routine Check,,
2025-12-28 17:08:59,78.27,0,Routine Check,,
2025-12-28 17:08:59,77.37,0,Routine Check,,
2025-12-28 17:09:00,75.93,0,Routine Check,,
2025-12-28 17:09:00,72.43,0,Routine Check,,
2025-12-28 17:09:01,69.38,0,Routine Check,,
2025-12-28 17:09:01,69.3,0,Routine Check,,
2025-12-28 17:09:02,65.49,0,Routine Check,,
2025-12-28 17:09:02,65.07,0,Routine Check,,
2025-12-28 17:09:03,61.76,0,Routine Check,,
2025-12-28 17:09:05,61.59,0,WATER_DUMB_EVENT,48 hours passed on dumb,1.0
2025-12-28 17:09:06,59.53,88.98,Routine Check,,
2025-12-28 17:09:06,56.15,85.9,Routine Check,,
2025-12-28 17:09:07,52.34,84.91,Routine Check,,
2025-12-28 17:09:07,48.5,82.11,Routine Check,,
2025-12-28 17:09:08,46.65,79.68,Routine Check,,
2025-12-28 17:09:08,42.33,76.89,Routine Check,,
2025-12-28 17:09:09,41.08,72.01,Routine Check,,
2025-12-28 17:09:11,37.47,71.71,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:09:12,87.02,68.44,Routine Check,,
2025-12-28 17:09:12,86.78,64.77,Routine Check,,
2025-12-28 17:09:13,85.92,60.75,Routine Check,,
2025-12-28 17:09:13,83.88,60.56,Routine Check,,
2025-12-28 17:09:14,79.03,60.43,Routine Check,,
2025-12-28 17:09:14,75.83,57.82,Routine Check,,
2025-12-28 17:09:15,70.96,52.92,Routine Check,,
2025-12-28 17:09:15,70.0,48.85,Routine Check,,
2025-12-28 17:09:16,69.78,48.82,Routine Check,,
2025-12-28 17:09:16,69.06,45.21,Routine Check,,
2025-12-28 17:09:17,65.96,42.91,Routine Check,,
2025-12-28 17:09:17,61.57,41.58,Routine Check,,
2025-12-28 17:09:18,59.77,40.18,Routine Check,,
2025-12-28 17:09:18,57.56,39.55,Routine Check,,
2025-12-28 17:09:19,53.18,35.24,Routine Check,,
2025-12-28 17:09:19,50.12,33.64,Routine Check,,
2025-12-28 17:09:20,49.82,32.23,Routine Check,,
2025-12-28 17:09:20,45.6,29.23,Routine Check,,
2025-12-28 17:09:21,43.82,26.24,Routine Check,,
2025-12-28 17:09:21,40.04,24.55,Routine Check,,
2025-12-28 17:09:24,38.74,24.2,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:09:24,89.38,21.81,Routine Check,,
2025-12-28 17:09:25,84.65,16.96,Routine Check,,
2025-12-28 17:09:25,83.12,12.5,Routine Check,,
2025-12-28 17:09:26,78.74,8.75,Routine Check,,
2025-12-28 17:09:26,78.13,5.87,Routine Check,,
2025-12-28 17:09:27,73.66,1.19,Routine Check,,
2025-12-28 17:09:27,70.64,0.27,Routine Check,,
2025-12-28 17:09:28,66.28,0,Routine Check,,
2025-12-28 17:09:28,65.54,0,Routine Check,,
2025-12-28 17:09:29,64.88,0,Routine Check,,
2025-12-28 17:09:29,64.73,0,Routine Check,,
2025-12-28 17:09:30,62.37,0,Routine Check,,
2025-12-28 17:09:30,58.73,0,Routine Check,,
2025-12-28 17:09:31,56.73,0,Routine Check,,
2025-12-28 17:09:31,52.35,0,Routine Check,,
2025-12-28 17:09:32,48.1,0,Routine Check,,
2025-12-28 17:09:32,47.98,0,Routine Check,,
2025-12-28 17:09:33,43.64,0,Routine Check,,
2025-12-28 17:09:33,42.48,0,Routine Check,,
2025-12-28 17:09:34,42.06,0,Routine Check,,
2025-12-28 17:09:34,40.36,0,Routine Check,,
2025-12-28 17:09:37,38.37,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:09:37,89.51,0,Routine Check,,
2025-12-28 17:09:38,89.47,0,Routine Check,,
2025-12-28 17:09:38,88.33,0,Routine Check,,
2025-12-28 17:09:39,88.25,0,Routine Check,,
2025-12-28 17:09:39,87.93,0,Routine Check,,
2025-12-28 17:09:40,87.85,0,Routine Check,,
2025-12-28 17:09:40,86.53,0,Routine Check,,
2025-12-28 17:09:41,81.76,0,Routine Check,,
2025-12-28 17:09:41,79.69,0,Routine Check,,
2025-12-28 17:09:42,74.88,0,Routine Check,,
2025-12-28 17:09:42,72.28,0,Routine Check,,
2025-12-28 17:09:43,68.52,0,Routine Check,,
2025-12-28 17:09:43,63.85,0,Routine Check,,
2025-12-28 17:09:44,59.48,0,Routine Check,,
2025-12-28 17:09:44,54.89,0,Routine Check,,
2025-12-28 17:09:45,52.8,0,Routine Check,,
2025-12-28 17:09:45,48.22,0,Routine Check,,
2025-12-28 17:09:46,46.73,0,Routine Check,,
2025-12-28 17:09:46,43.19,0,Routine Check,,
2025-12-28 17:09:47,41.74,0,Routine Check,,
2025-12-28 17:09:47,40.09,0,Routine Check,,
2025-12-28 17:09:50,37.61,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:09:50,89.31,0,Routine Check,,
2025-12-28 17:09:51,86.94,0,Routine Check,,
2025-12-28 17:09:53,84.93,0,WATER_DUMB_EVENT,48 hours passed on dumb,1.0
2025-12-28 17:09:54,82.91,89.25,Routine Check,,
2025-12-28 17:09:54,78.58,86.4,Routine Check,,
2025-12-28 17:09:55,78.44,81.77,Routine Check,,
2025-12-28 17:09:55,77.13,77.36,Routine Check,,
2025-12-28 17:09:56,74.56,76.21,Routine Check,,
2025-12-28 17:09:56,70.41,72.22,Routine Check,,
2025-12-28 17:09:57,67.26,67.43,Routine Check,,
2025-12-28 17:09:57,66.7,66.06,Routine Check,,
2025-12-28 17:09:58,66.17,65.91,Routine Check,,
2025-12-28 17:09:58,65.58,61.23,Routine Check,,
2025-12-28 17:09:59,61.05,58.49,Routine Check,,
2025-12-28 17:09:59,56.21,57.66,Routine Check,,
2025-12-28 17:10:00,52.38,54.89,Routine Check,,
2025-12-28 17:10:00,51.54,51.86,Routine Check,,
2025-12-28 17:10:01,49.52,48.94,Routine Check,,
2025-12-28 17:10:01,48.3,47.65,Routine Check,,
2025-12-28 17:10:02,47.54,46.12,Routine Check,,
2025-12-28 17:10:02,46.75,45.46,Routine Check,,
2025-12-28 17:10:03,45.64,45.36,Routine Check,,
2025-12-28 17:10:03,42.59,44.51,Routine Check,,
2025-12-28 17:10:06,38.7,39.66,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:10:06,85.39,38.23,Routine Check,,
2025-12-28 17:10:07,82.48,34.65,Routine Check,,
2025-12-28 17:10:07,80.01,32.95,Routine Check,,
2025-12-28 17:10:08,78.93,29.77,Routine Check,,
2025-12-28 17:10:08,74.12,29.53,Routine Check,,
2025-12-28 17:10:09,69.7,26.2,Routine Check,,
2025-12-28 17:10:09,66.98,24.0,Routine Check,,
2025-12-28 17:10:10,64.02,22.74,Routine Check,,
2025-12-28 17:10:10,63.86,20.46,Routine Check,,
2025-12-28 17:10:11,59.37,20.03,Routine Check,,
2025-12-28 17:10:11,55.15,17.36,Routine Check,,
2025-12-28 17:10:12,50.47,15.35,Routine Check,,
2025-12-28 17:10:12,45.93,13.14,Routine Check,,
2025-12-28 17:10:13,45.83,11.05,Routine Check,,
2025-12-28 17:10:13,43.67,7.92,Routine Check,,
2025-12-28 17:10:14,43.49,5.64,Routine Check,,
2025-12-28 17:10:16,38.65,3.08,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:10:17,85.16,2.71,Routine Check,,
2025-12-28 17:10:17,80.76,0,Routine Check,,
2025-12-28 17:10:18,77.77,0,Routine Check,,
2025-12-28 17:10:18,77.14,0,Routine Check,,
2025-12-28 17:10:19,77.11,0,Routine Check,,
2025-12-28 17:10:19,72.16,0,Routine Check,,
2025-12-28 17:10:20,68.01,0,Routine Check,,
2025-12-28 17:10:20,64.84,0,Routine Check,,
2025-12-28 17:10:21,63.75,0,Routine Check,,
2025-12-28 17:10:21,60.45,0,Routine Check,,
2025-12-28 17:10:22,56.56,0,Routine Check,,
2025-12-28 17:10:22,56.18,0,Routine Check,,
2025-12-28 17:10:23,53.44,0,Routine Check,,
2025-12-28 17:10:23,51.39,0,Routine Check,,
2025-12-28 17:10:24,47.16,0,Routine Check,,
2025-12-28 17:10:24,46.03,0,Routine Check,,
2025-12-28 17:10:25,43.52,0,Routine Check,,
2025-12-28 17:10:25,40.93,0,Routine Check,,
2025-12-28 17:10:26,40.2,0,Routine Check,,
2025-12-28 17:10:28,39.33,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:10:29,87.41,0,Routine Check,,
2025-12-28 17:10:29,85.05,0,Routine Check,,
2025-12-28 17:10:30,82.91,0,Routine Check,,
2025-12-28 17:10:30,79.94,0,Routine Check,,
2025-12-28 17:10:31,78.4,0,Routine Check,,
2025-12-28 17:10:31,74.7,0,Routine Check,,
2025-12-28 17:10:32,70.02,0,Routine Check,,
2025-12-28 17:10:32,65.51,0,Routine Check,,
2025-12-28 17:10:33,65.0,0,Routine Check,,
2025-12-28 17:10:33,63.5,0,Routine Check,,
2025-12-28 17:10:34,60.91,0,Routine Check,,
2025-12-28 17:10:34,57.88,0,Routine Check,,
2025-12-28 17:10:35,53.65,0,Routine Check,,
2025-12-28 17:10:35,51.1,0,Routine Check,,
2025-12-28 17:10:36,47.3,0,Routine Check,,
2025-12-28 17:10:36,46.12,0,Routine Check,,
2025-12-28 17:10:37,43.0,0,Routine Check,,
2025-12-28 17:10:41,39.5,0,WATER_SMART_EVENT; WATER_DUMB_EVENT,moisture too low on smart; 48 hours passed on dumb,1.0
2025-12-28 17:10:42,89.91,85.88,Routine Check,,
2025-12-28 17:10:42,84.99,81.73,Routine Check,,
2025-12-28 17:10:43,83.55,78.75,Routine Check,,
2025-12-28 17:10:43,81.04,75.32,Routine Check,,
2025-12-28 17:10:44,80.61,75.29,Routine Check,,
2025-12-28 17:10:44,80.07,72.1,Routine Check,,
2025-12-28 17:10:45,77.4,70.22,Routine Check,,
2025-12-28 17:10:45,74.1,68.05,Routine Check,,
2025-12-28 17:10:46,71.25,65.49,Routine Check,,
2025-12-28 17:10:46,66.4,64.24,Routine Check,,
2025-12-28 17:10:47,65.53,60.6,Routine Check,,
2025-12-28 17:10:47,61.91,57.64,Routine Check,,
2025-12-28 17:10:48,59.85,54.72,Routine Check,,
2025-12-28 17:10:48,59.67,51.14,Routine Check,,
2025-12-28 17:10:49,59.6,49.15,Routine Check,,
2025-12-28 17:10:49,58.85,46.08,Routine Check,,
2025-12-28 17:10:50,55.53,45.73,Routine Check,,
2025-12-28 17:10:50,50.94,44.59,Routine Check,,
2025-12-28 17:10:51,50.92,39.64,Routine Check,,
2025-12-28 17:10:51,46.66,36.87,Routine Check,,
2025-12-28 17:10:52,43.81,32.49,Routine Check,,
2025-12-28 17:10:52,40.23,30.03,Routine Check,,
2025-12-28 17:10:55,37.57,29.19,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:10:55,88.2,28.53,Routine Check,,
2025-12-28 17:10:56,83.88,28.09,Routine Check,,
2025-12-28 17:10:56,79.04,26.69,Routine Check,,
2025-12-28 17:10:57,76.6,26.57,Routine Check,,
2025-12-28 17:10:57,73.29,22.75,Routine Check,,
2025-12-28 17:10:58,69.22,19.38,Routine Check,,
2025-12-28 17:10:58,66.14,15.73,Routine Check,,
2025-12-28 17:10:59,64.67,15.29,Routine Check,,
2025-12-28 17:10:59,64.4,11.35,Routine Check,,
2025-12-28 17:11:00,63.15,6.93,Routine Check,,
2025-12-28 17:11:00,62.82,4.64,Routine Check,,
2025-12-28 17:11:01,62.02,2.74,Routine Check,,
2025-12-28 17:11:01,60.89,0.81,Routine Check,,
2025-12-28 17:11:02,60.85,0,Routine Check,,
2025-12-28 17:11:02,57.22,0,Routine Check,,
2025-12-28 17:11:03,53.88,0,Routine Check,,
2025-12-28 17:11:03,49.02,0,Routine Check,,
2025-12-28 17:11:04,44.16,0,Routine Check,,
2025-12-28 17:11:04,40.09,0,Routine Check,,
2025-12-28 17:11:07,37.88,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:11:07,88.28,0,Routine Check,,
2025-12-28 17:11:08,83.37,0,Routine Check,,
2025-12-28 17:11:09,82.79,0,Routine Check,,
2025-12-28 17:11:09,78.81,0,Routine Check,,
2025-12-28 17:11:10,76.39,0,Routine Check,,
2025-12-28 17:11:10,73.53,0,Routine Check,,
2025-12-28 17:11:11,71.08,0,Routine Check,,
2025-12-28 17:11:11,66.55,0,Routine Check,,
2025-12-28 17:11:12,61.63,0,Routine Check,,
2025-12-28 17:11:12,61.21,0,Routine Check,,
2025-12-28 17:11:13,56.37,0,Routine Check,,
2025-12-28 17:11:13,55.26,0,Routine Check,,
2025-12-28 17:11:14,50.38,0,Routine Check,,
2025-12-28 17:11:14,50.2,0,Routine Check,,
2025-12-28 17:11:15,48.56,0,Routine Check,,
2025-12-28 17:11:15,46.47,0,Routine Check,,
2025-12-28 17:11:16,42.3,0,Routine Check,,
2025-12-28 17:11:18,38.48,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:11:19,86.19,0,Routine Check,,
2025-12-28 17:11:19,83.13,0,Routine Check,,
2025-12-28 17:11:20,78.92,0,Routine Check,,
2025-12-28 17:11:20,74.9,0,Routine Check,,
2025-12-28 17:11:21,70.49,0,Routine Check,,
2025-12-28 17:11:21,66.74,0,Routine Check,,
2025-12-28 17:11:22,64.17,0,Routine Check,,
2025-12-28 17:11:22,64.1,0,Routine Check,,
2025-12-28 17:11:23,59.52,0,Routine Check,,
2025-12-28 17:11:23,57.29,0,Routine Check,,
2025-12-28 17:11:24,53.75,0,Routine Check,,
2025-12-28 17:11:24,51.89,0,Routine Check,,
2025-12-28 17:11:25,47.52,0,Routine Check,,
2025-12-28 17:11:25,47.03,0,Routine Check,,
2025-12-28 17:11:26,44.42,0,Routine Check,,
2025-12-28 17:11:26,42.11,0,Routine Check,,
2025-12-28 17:11:31,39.61,0,WATER_SMART_EVENT; WATER_DUMB_EVENT,moisture too low on smart; 48 hours passed on dumb,1.0
2025-12-28 17:11:31,86.26,85.27,Routine Check,,
2025-12-28 17:11:32,82.04,80.6,Routine Check,,
2025-12-28 17:11:32,79.69,78.98,Routine Check,,
2025-12-28 17:11:33,76.76,74.82,Routine Check,,
2025-12-28 17:11:33,75.67,73.05,Routine Check,,
2025-12-28 17:11:34,73.98,70.16,Routine Check,,
2025-12-28 17:11:34,72.4,68.36,Routine Check,,
2025-12-28 17:11:35,68.34,66.42,Routine Check,,
2025-12-28 17:11:35,64.39,64.76,Routine Check,,
2025-12-28 17:11:36,63.41,62.3,Routine Check,,
2025-12-28 17:11:36,61.78,61.6,Routine Check,,
2025-12-28 17:11:37,60.91,58.06,Routine Check,,
2025-12-28 17:11:37,60.81,55.43,Routine Check,,
2025-12-28 17:11:38,58.94,51.12,Routine Check,,
2025-12-28 17:11:38,58.25,49.21,Routine Check,,
2025-12-28 17:11:39,58.15,47.27,Routine Check,,
2025-12-28 17:11:39,58.09,43.83,Routine Check,,
2025-12-28 17:11:40,53.47,39.45,Routine Check,,
2025-12-28 17:11:40,49.24,38.91,Routine Check,,
2025-12-28 17:11:41,48.18,34.32,Routine Check,,
2025-12-28 17:11:41,44.75,29.71,Routine Check,,
2025-12-28 17:11:42,40.92,25.33,Routine Check,,
2025-12-28 17:11:44,39.73,22.3,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:11:45,85.74,19.44,Routine Check,,
2025-12-28 17:11:45,81.97,17.52,Routine Check,,
2025-12-28 17:11:46,78.03,13.45,Routine Check,,
2025-12-28 17:11:46,77.43,10.77,Routine Check,,
2025-12-28 17:11:47,75.76,6.31,Routine Check,,
2025-12-28 17:11:47,73.74,4.68,Routine Check,,
2025-12-28 17:11:48,69.09,0,Routine Check,,
2025-12-28 17:11:48,68.94,0,Routine Check,,
2025-12-28 17:11:49,64.14,0,Routine Check,,
2025-12-28 17:11:49,61.85,0,Routine Check,,
2025-12-28 17:11:50,59.18,0,Routine Check,,
2025-12-28 17:11:50,55.14,0,Routine Check,,
2025-12-28 17:11:51,53.05,0,Routine Check,,
2025-12-28 17:11:51,50.44,0,Routine Check,,
2025-12-28 17:11:52,47.13,0,Routine Check,,
2025-12-28 17:11:52,44.84,0,Routine Check,,
2025-12-28 17:11:55,39.89,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:11:55,87.9,0,Routine Check,,
2025-12-28 17:11:56,84.66,0,Routine Check,,
2025-12-28 17:11:56,80.68,0,Routine Check,,
2025-12-28 17:11:57,78.75,0,Routine Check,,
2025-12-28 17:11:57,76.04,0,Routine Check,,
2025-12-28 17:11:58,73.7,0,Routine Check,,
2025-12-28 17:11:58,70.74,0,Routine Check,,
2025-12-28 17:11:59,69.93,0,Routine Check,,
2025-12-28 17:11:59,66.69,0,Routine Check,,
2025-12-28 17:12:00,63.23,0,Routine Check,,
2025-12-28 17:12:00,61.59,0,Routine Check,,
2025-12-28 17:12:01,59.46,0,Routine Check,,
2025-12-28 17:12:01,57.56,0,Routine Check,,
2025-12-28 17:12:02,57.12,0,Routine Check,,
2025-12-28 17:12:02,56.69,0,Routine Check,,
2025-12-28 17:12:03,56.09,0,Routine Check,,
2025-12-28 17:12:03,52.77,0,Routine Check,,
2025-12-28 17:12:04,48.92,0,Routine Check,,
2025-12-28 17:12:04,46.17,0,Routine Check,,
2025-12-28 17:12:05,45.77,0,Routine Check,,
2025-12-28 17:12:05,42.83,0,Routine Check,,
2025-12-28 17:12:06,41.14,0,Routine Check,,
2025-12-28 17:12:08,39.13,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:12:09,89.15,0,Routine Check,,
2025-12-28 17:12:09,85.21,0,Routine Check,,
2025-12-28 17:12:10,81.02,0,Routine Check,,
2025-12-28 17:12:10,78.85,0,Routine Check,,
2025-12-28 17:12:11,77.3,0,Routine Check,,
2025-12-28 17:12:11,74.75,0,Routine Check,,
2025-12-28 17:12:12,70.58,0,Routine Check,,
2025-12-28 17:12:12,66.49,0,Routine Check,,
2025-12-28 17:12:13,63.8,0,Routine Check,,
2025-12-28 17:12:13,60.64,0,Routine Check,,
2025-12-28 17:12:14,59.22,0,Routine Check,,
2025-12-28 17:12:14,55.79,0,Routine Check,,
2025-12-28 17:12:15,51.25,0,Routine Check,,
2025-12-28 17:12:15,50.17,0,Routine Check,,
2025-12-28 17:12:16,45.82,0,Routine Check,,
2025-12-28 17:12:16,44.53,0,Routine Check,,
2025-12-28 17:12:19,42.27,0,WATER_DUMB_EVENT,48 hours passed on dumb,1.0
2025-12-28 17:12:19,40.61,86.44,Routine Check,,
2025-12-28 17:12:22,37.74,86.31,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:12:22,88.73,85.58,Routine Check,,
2025-12-28 17:12:23,86.86,83.02,Routine Check,,
2025-12-28 17:12:23,84.02,79.72,Routine Check,,
2025-12-28 17:12:24,80.42,75.18,Routine Check,,
2025-12-28 17:12:24,80.21,72.84,Routine Check,,
2025-12-28 17:12:25,77.74,69.04,Routine Check,,
2025-12-28 17:12:25,73.1,64.69,Routine Check,,
2025-12-28 17:12:26,69.96,61.57,Routine Check,,
2025-12-28 17:12:26,66.36,57.46,Routine Check,,
2025-12-28 17:12:27,66.26,53.8,Routine Check,,
2025-12-28 17:12:27,63.94,50.86,Routine Check,,
2025-12-28 17:12:28,62.88,50.7,Routine Check,,
2025-12-28 17:12:28,59.09,46.78,Routine Check,,
2025-12-28 17:12:29,56.07,46.0,Routine Check,,
2025-12-28 17:12:29,51.77,45.85,Routine Check,,
2025-12-28 17:12:30,47.29,43.45,Routine Check,,
2025-12-28 17:12:30,44.7,40.97,Routine Check,,
2025-12-28 17:12:31,40.29,39.46,Routine Check,,
2025-12-28 17:12:33,39.56,34.78,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:12:34,85.26,30.95,Routine Check,,
2025-12-28 17:12:34,82.65,30.11,Routine Check,,
2025-12-28 17:12:35,78.44,27.29,Routine Check,,
2025-12-28 17:12:35,76.29,24.15,Routine Check,,
2025-12-28 17:12:36,73.6,23.13,Routine Check,,
2025-12-28 17:12:36,73.41,22.13,Routine Check,,
2025-12-28 17:12:37,68.59,17.98,Routine Check,,
2025-12-28 17:12:37,67.07,15.96,Routine Check,,
2025-12-28 17:12:38,63.16,15.71,Routine Check,,
2025-12-28 17:12:38,59.08,15.46,Routine Check,,
2025-12-28 17:12:39,56.46,12.12,Routine Check,,
2025-12-28 17:12:39,55.94,7.86,Routine Check,,
2025-12-28 17:12:40,55.35,6.16,Routine Check,,
2025-12-28 17:12:40,52.42,5.78,Routine Check,,
2025-12-28 17:12:41,52.31,4.91,Routine Check,,
2025-12-28 17:12:41,49.43,3.85,Routine Check,,
2025-12-28 17:12:42,48.63,0.69,Routine Check,,
2025-12-28 17:12:42,44.04,0,Routine Check,,
2025-12-28 17:12:43,41.36,0,Routine Check,,
2025-12-28 17:12:45,39.1,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:12:46,87.62,0,Routine Check,,
2025-12-28 17:12:46,87.27,0,Routine Check,,
2025-12-28 17:12:47,85.84,0,Routine Check,,
2025-12-28 17:12:47,83.99,0,Routine Check,,
2025-12-28 17:12:48,82.9,0,Routine Check,,
2025-12-28 17:12:48,82.51,0,Routine Check,,
2025-12-28 17:12:49,81.52,0,Routine Check,,
2025-12-28 17:12:49,77.2,0,Routine Check,,
2025-12-28 17:12:50,73.89,0,Routine Check,,
2025-12-28 17:12:50,73.07,0,Routine Check,,
2025-12-28 17:12:51,70.82,0,Routine Check,,
2025-12-28 17:12:51,70.32,0,Routine Check,,
2025-12-28 17:12:52,65.6,0,Routine Check,,
2025-12-28 17:12:52,62.73,0,Routine Check,,
2025-12-28 17:12:53,58.59,0,Routine Check,,
2025-12-28 17:12:53,57.63,0,Routine Check,,
2025-12-28 17:12:54,55.27,0,Routine Check,,
2025-12-28 17:12:54,53.09,0,Routine Check,,
2025-12-28 17:12:55,52.48,0,Routine Check,,
2025-12-28 17:12:55,50.02,0,Routine Check,,
2025-12-28 17:12:56,45.27,0,Routine Check,,
2025-12-28 17:12:56,44.94,0,Routine Check,,
2025-12-28 17:12:57,43.88,0,Routine Check,,
2025-12-28 17:12:57,42.32,0,Routine Check,,
2025-12-28 17:12:58,41.43,0,Routine Check,,
2025-12-28 17:13:00,39.07,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 17:13:01,85.02,0,Routine Check,,
2025-12-28 17:13:01,81.23,0,Routine Check,,
